date,campaign_name,channel,ad_type,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpc,cpa,roas
2024-11-17,Holiday_Campaign,TikTok,Display,667842,13999,412,4107.13,177664.01,2.1,2.95,0.29,9.97,43.26
2024-11-17,Google_Search,Google Ads,Shopping,99057,2015,97,2188.76,46782.69,2.03,4.82,1.09,22.56,21.37
2024-11-17,Summer_Sale_2024,Google Ads,Video,153629,4998,182,1559.45,47698.22,3.25,3.65,0.31,8.57,30.59
2024-11-17,Social_Media_Ads,LinkedIn,Native,46934,1105,25,949.13,2717.68,2.36,2.27,0.86,37.97,2.86
2024-11-17,Retargeting_Campaign,Facebook,Display,206637,4844,135,2742.77,27265.96,2.34,2.79,0.57,20.32,9.94
2024-11-17,Email_Newsletter,TikTok,Display,33156,481,15,166.24,7334.59,1.45,3.24,0.35,11.08,44.12
2024-11-17,Black_Friday_2024,Email,Native,774772,8699,123,3805.09,19594.81,1.12,1.42,0.44,30.94,5.15
2024-11-18,Product_Launch_Q1,TikTok,Native,383588,9978,302,4542.94,79696.14,2.6,3.03,0.46,15.04,17.54
2024-11-18,Retargeting_Campaign,Email,Video,336543,10088,138,3637.63,57883.04,3.0,1.37,0.36,26.36,15.91
2024-11-18,Product_Launch_Q1,TikTok,Shopping,227468,5655,59,2521.03,10777.04,2.49,1.06,0.45,42.73,4.27
2024-11-18,Product_Launch_Q1,TikTok,Search,274765,9340,377,2654.27,135445.54,3.4,4.05,0.28,7.04,51.03
2024-11-18,Retargeting_Campaign,Facebook,Shopping,64008,1412,16,644.07,7707.79,2.21,1.2,0.46,40.25,11.97
2024-11-18,Product_Launch_Q1,Google Ads,Search,57315,2130,95,1293.89,8954.09,3.72,4.49,0.61,13.62,6.92
2024-11-18,Google_Search,TikTok,Video,424902,16816,333,4156.51,74244.89,3.96,1.98,0.25,12.48,17.86
2024-11-19,Brand_Awareness,LinkedIn,Shopping,208641,5452,239,4375.7,38345.82,2.61,4.39,0.8,18.31,8.76
2024-11-19,Retargeting_Campaign,TikTok,Video,325434,7374,242,3278.44,29020.99,2.27,3.29,0.44,13.55,8.85
2024-11-19,Retargeting_Campaign,TikTok,Native,259718,5136,65,2442.73,10181.71,1.98,1.27,0.48,37.58,4.17
2024-11-19,Email_Newsletter,Facebook,Native,164095,3771,170,1790.86,26720.64,2.3,4.51,0.47,10.53,14.92
2024-11-19,Google_Search,LinkedIn,Search,71006,3590,50,2019.11,3672.77,5.06,1.42,0.56,40.38,1.82
2024-11-20,Holiday_Campaign,LinkedIn,Shopping,22763,399,7,587.72,1352.54,1.75,1.98,1.47,83.96,2.3
2024-11-20,Product_Launch_Q1,LinkedIn,Video,298278,11268,303,3898.01,132679.89,3.78,2.69,0.35,12.86,34.04
2024-11-20,Retargeting_Campaign,LinkedIn,Native,157131,4023,120,3424.86,8990.11,2.56,2.98,0.85,28.54,2.62
2024-11-20,Product_Launch_Q1,Email,Video,528103,13936,267,2943.88,101349.02,2.64,1.92,0.21,11.03,34.43
2024-11-20,Product_Launch_Q1,Twitter,Native,19407,444,17,334.68,8021.39,2.29,3.93,0.75,19.69,23.97
2024-11-20,Email_Newsletter,Instagram,Video,39160,1756,52,478.14,21802.44,4.48,3.01,0.27,9.2,45.6
2024-11-20,Retargeting_Campaign,Instagram,Search,110097,4491,129,1072.79,15015.37,4.08,2.89,0.24,8.32,14.0
2024-11-21,Summer_Sale_2024,Twitter,Display,295790,4493,108,2626.62,49526.42,1.52,2.42,0.58,24.32,18.86
2024-11-21,Email_Newsletter,Facebook,Search,94234,6337,91,1104.6,26826.23,6.72,1.45,0.17,12.14,24.29
2024-11-21,Google_Search,Twitter,Search,336350,26408,568,4892.24,236757.54,7.85,2.15,0.19,8.61,48.39
2024-11-21,Google_Search,Instagram,Display,169798,3357,139,1389.64,61507.5,1.98,4.17,0.41,10.0,44.26
2024-11-21,Summer_Sale_2024,LinkedIn,Display,56115,1240,23,1392.86,10984.44,2.21,1.89,1.12,60.56,7.89
2024-11-21,Google_Search,Email,Video,334539,16053,251,3992.86,74238.16,4.8,1.57,0.25,15.91,18.59
2024-11-22,Social_Media_Ads,Email,Video,152323,6503,78,2849.82,10093.84,4.27,1.2,0.44,36.54,3.54
2024-11-22,Black_Friday_2024,Facebook,Native,143370,2134,54,1760.39,12271.15,1.49,2.57,0.82,32.6,6.97
2024-11-22,Holiday_Campaign,Twitter,Shopping,227001,5014,151,4475.3,53883.45,2.21,3.02,0.89,29.64,12.04
2024-11-23,Social_Media_Ads,LinkedIn,Search,280424,14498,549,3874.49,176468.55,5.17,3.79,0.27,7.06,45.55
2024-11-23,Product_Launch_Q1,Email,Native,141362,3241,145,2231.28,55078.18,2.29,4.5,0.69,15.39,24.68
2024-11-23,Social_Media_Ads,LinkedIn,Search,287926,14214,376,3135.74,163446.19,4.94,2.65,0.22,8.34,52.12
2024-11-23,Retargeting_Campaign,Facebook,Video,469874,22770,709,3253.35,261405.6,4.85,3.12,0.14,4.59,80.35
2024-11-23,Retargeting_Campaign,Google Ads,Display,200304,4047,126,4515.87,56802.15,2.02,3.11,1.12,35.84,12.58
2024-11-23,Google_Search,Email,Shopping,115925,1246,44,2006.4,10184.63,1.08,3.56,1.61,45.6,5.08
2024-11-23,Retargeting_Campaign,Email,Search,180749,9646,153,3095.88,28728.51,5.34,1.59,0.32,20.23,9.28
2024-11-24,Social_Media_Ads,Email,Native,640401,9484,163,3564.93,54430.54,1.48,1.72,0.38,21.87,15.27
2024-11-24,Holiday_Campaign,LinkedIn,Search,55676,3335,84,618.95,19544.13,5.99,2.53,0.19,7.37,31.58
2024-11-24,Black_Friday_2024,TikTok,Shopping,273396,7841,81,2719.14,24312.45,2.87,1.04,0.35,33.57,8.94
2024-11-24,Social_Media_Ads,Twitter,Search,45424,3582,66,412.08,19076.03,7.89,1.85,0.12,6.24,46.29
2024-11-25,Email_Newsletter,Twitter,Native,167848,3156,75,1592.73,25819.52,1.88,2.38,0.5,21.24,16.21
2024-11-25,Retargeting_Campaign,Instagram,Shopping,551155,15127,426,4412.82,170122.65,2.74,2.82,0.29,10.36,38.55
2024-11-25,Brand_Awareness,TikTok,Shopping,348924,9149,184,1959.93,88118.16,2.62,2.02,0.21,10.65,44.96
2024-11-25,Google_Search,Twitter,Search,785082,60202,2167,2785.94,540773.97,7.67,3.6,0.05,1.29,194.11
2024-11-25,Brand_Awareness,TikTok,Native,615568,14525,187,3187.06,64561.0,2.36,1.29,0.22,17.04,20.26
2024-11-26,Social_Media_Ads,LinkedIn,Native,71989,1084,14,1312.38,2747.68,1.51,1.33,1.21,93.74,2.09
2024-11-26,Google_Search,Facebook,Native,202082,3782,88,2957.12,31869.71,1.87,2.33,0.78,33.6,10.78
2024-11-26,Product_Launch_Q1,Google Ads,Shopping,237032,4731,194,4736.81,75705.49,2.0,4.1,1.0,24.42,15.98
2024-11-27,Social_Media_Ads,Google Ads,Search,65961,3081,61,1610.71,29941.96,4.67,2.01,0.52,26.41,18.59
2024-11-27,Brand_Awareness,Twitter,Shopping,253687,6370,293,3836.24,80676.3,2.51,4.61,0.6,13.09,21.03
2024-11-27,Social_Media_Ads,Google Ads,Search,266269,15581,705,4409.54,144028.99,5.85,4.53,0.28,6.25,32.66
2024-11-27,Summer_Sale_2024,Email,Shopping,236597,5804,118,873.06,49215.2,2.45,2.05,0.15,7.4,56.37
2024-11-27,Email_Newsletter,LinkedIn,Search,242851,16219,658,2882.5,304289.29,6.68,4.06,0.18,4.38,105.56
2024-11-27,Retargeting_Campaign,Google Ads,Shopping,332779,8552,334,4356.53,155789.93,2.57,3.91,0.51,13.04,35.76
2024-11-28,Social_Media_Ads,TikTok,Search,93627,5835,88,903.32,14576.41,6.23,1.52,0.15,10.27,16.14
2024-11-28,Brand_Awareness,Email,Native,1326423,13425,216,4294.25,58938.99,1.01,1.62,0.32,19.88,13.73
2024-11-28,Brand_Awareness,Twitter,Search,140777,4931,110,2010.07,49161.67,3.5,2.24,0.41,18.27,24.46
2024-11-29,Retargeting_Campaign,Twitter,Display,201732,2100,53,2659.42,10047.04,1.04,2.56,1.27,50.18,3.78
2024-11-29,Summer_Sale_2024,Facebook,Search,419942,25837,307,3903.67,103386.29,6.15,1.19,0.15,12.72,26.48
2024-11-29,Brand_Awareness,Instagram,Native,499012,12554,379,4025.98,40038.66,2.52,3.02,0.32,10.62,9.95
2024-11-30,Brand_Awareness,Instagram,Native,255303,7266,73,3188.54,5839.79,2.85,1.01,0.44,43.68,1.83
2024-11-30,Retargeting_Campaign,Email,Native,143028,2986,63,2691.77,22359.7,2.09,2.11,0.9,42.73,8.31
2024-11-30,Google_Search,TikTok,Display,307525,8831,136,3946.5,38705.39,2.87,1.55,0.45,29.02,9.81
2024-11-30,Brand_Awareness,Google Ads,Display,35578,931,18,731.99,7716.07,2.62,2.01,0.79,40.67,10.54
2024-11-30,Social_Media_Ads,Email,Shopping,97449,2186,75,1726.48,20760.33,2.24,3.46,0.79,23.02,12.02
2024-11-30,Brand_Awareness,Google Ads,Display,135510,2015,42,1593.82,3209.46,1.49,2.11,0.79,37.95,2.01
2024-12-01,Google_Search,LinkedIn,Shopping,143583,4133,193,1759.09,74197.1,2.88,4.68,0.43,9.11,42.18
2024-12-01,Brand_Awareness,TikTok,Shopping,128818,1782,33,784.83,13933.46,1.38,1.86,0.44,23.78,17.75
2024-12-01,Holiday_Campaign,LinkedIn,Search,93898,7428,307,2124.4,88793.74,7.91,4.14,0.29,6.92,41.8
2024-12-02,Summer_Sale_2024,TikTok,Video,146666,2988,108,1780.66,22233.16,2.04,3.64,0.6,16.49,12.49
2024-12-02,Black_Friday_2024,Facebook,Native,134245,1898,69,1139.92,27747.13,1.41,3.65,0.6,16.52,24.34
2024-12-02,Holiday_Campaign,Google Ads,Video,114777,4463,172,2670.31,68176.89,3.89,3.86,0.6,15.53,25.53
2024-12-02,Summer_Sale_2024,Email,Search,333064,17103,482,3698.17,104792.44,5.14,2.82,0.22,7.67,28.34
2024-12-02,Black_Friday_2024,LinkedIn,Video,74079,1931,77,1684.3,30932.44,2.61,4.03,0.87,21.87,18.37
2024-12-03,Google_Search,TikTok,Display,96131,2349,113,490.47,6217.91,2.44,4.82,0.21,4.34,12.68
2024-12-03,Brand_Awareness,Twitter,Search,293604,14749,733,4317.31,225859.0,5.02,4.97,0.29,5.89,52.31
2024-12-03,Brand_Awareness,Facebook,Search,456698,24847,463,3300.56,129296.93,5.44,1.87,0.13,7.13,39.17
2024-12-04,Product_Launch_Q1,LinkedIn,Search,210642,14892,646,3877.74,94392.76,7.07,4.34,0.26,6.0,24.34
2024-12-04,Email_Newsletter,LinkedIn,Shopping,166733,2233,76,4638.46,7152.21,1.34,3.44,2.08,61.03,1.54
2024-12-04,Black_Friday_2024,Google Ads,Video,260303,12147,524,3026.62,137825.36,4.67,4.32,0.25,5.78,45.54
2024-12-05,Social_Media_Ads,Twitter,Native,279038,4623,68,3943.34,33496.52,1.66,1.47,0.85,57.99,8.49
2024-12-05,Email_Newsletter,Google Ads,Shopping,151924,2858,125,4238.72,21945.83,1.88,4.4,1.48,33.91,5.18
2024-12-05,Product_Launch_Q1,Email,Video,15276,447,18,110.64,7061.78,2.93,4.25,0.25,6.15,63.82
2024-12-05,Summer_Sale_2024,LinkedIn,Display,207365,5142,164,3958.28,38801.88,2.48,3.19,0.77,24.14,9.8
2024-12-05,Google_Search,LinkedIn,Display,33210,517,23,826.98,7539.57,1.56,4.51,1.6,35.96,9.12
2024-12-05,Email_Newsletter,Facebook,Native,850118,24765,425,4464.37,158734.71,2.91,1.72,0.18,10.5,35.56
2024-12-05,Summer_Sale_2024,Email,Native,422321,10167,294,3702.07,34835.68,2.41,2.89,0.36,12.59,9.41
2024-12-06,Black_Friday_2024,Google Ads,Native,104597,1230,32,2804.43,15574.12,1.18,2.67,2.28,87.64,5.55
2024-12-06,Black_Friday_2024,Twitter,Shopping,210585,2344,30,1430.32,2434.53,1.11,1.32,0.61,47.68,1.7
2024-12-06,Product_Launch_Q1,Email,Shopping,542342,7784,131,3327.36,54096.62,1.44,1.69,0.43,25.4,16.26
2024-12-06,Social_Media_Ads,Facebook,Native,51821,1084,14,279.91,2101.29,2.09,1.38,0.26,19.99,7.51
2024-12-06,Retargeting_Campaign,LinkedIn,Native,147923,3462,171,4318.2,46743.66,2.34,4.95,1.25,25.25,10.82
2024-12-06,Google_Search,TikTok,Native,401983,11711,235,4861.15,43504.13,2.91,2.01,0.42,20.69,8.95
2024-12-07,Product_Launch_Q1,Twitter,Video,276488,7674,128,3195.54,48023.23,2.78,1.67,0.42,24.97,15.03
2024-12-07,Summer_Sale_2024,TikTok,Native,149244,3622,104,1380.39,50186.83,2.43,2.88,0.38,13.27,36.36
2024-12-07,Brand_Awareness,Instagram,Video,340081,12864,497,4195.88,158477.26,3.78,3.87,0.33,8.44,37.77
2024-12-07,Summer_Sale_2024,LinkedIn,Display,67977,1463,50,1650.45,21557.09,2.15,3.44,1.13,33.01,13.06
2024-12-08,Summer_Sale_2024,Twitter,Shopping,339079,4625,152,4125.45,10293.74,1.36,3.3,0.89,27.14,2.5
2024-12-08,Black_Friday_2024,TikTok,Native,545131,10018,258,4147.23,112919.47,1.84,2.58,0.41,16.07,27.23
2024-12-08,Product_Launch_Q1,Email,Native,340318,7832,324,4767.52,90529.58,2.3,4.15,0.61,14.71,18.99
2024-12-08,Email_Newsletter,Instagram,Display,202991,3120,85,2633.29,10859.19,1.54,2.76,0.84,30.98,4.12
2024-12-08,Social_Media_Ads,Twitter,Search,371409,19448,808,3818.38,317816.89,5.24,4.16,0.2,4.73,83.23
2024-12-09,Social_Media_Ads,LinkedIn,Native,29465,531,12,391.84,5436.46,1.8,2.41,0.74,32.65,13.87
2024-12-09,Black_Friday_2024,Facebook,Video,266939,9596,391,3173.06,157336.53,3.59,4.08,0.33,8.12,49.59
2024-12-09,Retargeting_Campaign,LinkedIn,Video,17339,681,26,515.45,10153.34,3.93,3.84,0.76,19.82,19.7
2024-12-10,Google_Search,Google Ads,Display,183963,4584,61,4533.41,19999.19,2.49,1.35,0.99,74.32,4.41
2024-12-10,Black_Friday_2024,Twitter,Display,194678,5716,217,3128.68,64059.18,2.94,3.81,0.55,14.42,20.47
2024-12-10,Black_Friday_2024,Google Ads,Search,100767,6391,317,2457.69,66056.05,6.34,4.97,0.38,7.75,26.88
2024-12-10,Email_Newsletter,Facebook,Shopping,70488,1813,70,919.57,7250.1,2.57,3.9,0.51,13.14,7.88
2024-12-10,Google_Search,TikTok,Search,542332,31924,1454,4718.79,396345.56,5.89,4.56,0.15,3.25,83.99
2024-12-11,Email_Newsletter,Twitter,Native,268643,4911,203,4334.11,45580.68,1.83,4.14,0.88,21.35,10.52
2024-12-11,Retargeting_Campaign,TikTok,Native,174321,4925,89,2319.1,22721.4,2.83,1.82,0.47,26.06,9.8
2024-12-11,Brand_Awareness,Instagram,Native,169045,3444,148,2496.17,51618.21,2.04,4.32,0.72,16.87,20.68
2024-12-11,Holiday_Campaign,TikTok,Shopping,305888,7699,99,3508.72,15700.25,2.52,1.3,0.46,35.44,4.47
2024-12-11,Black_Friday_2024,LinkedIn,Search,224189,6737,255,4563.01,71669.99,3.01,3.8,0.68,17.89,15.71
2024-12-11,Brand_Awareness,Google Ads,Shopping,23018,495,5,582.22,713.08,2.15,1.08,1.18,116.44,1.22
2024-12-11,Social_Media_Ads,Facebook,Native,393556,8197,110,4260.4,38018.76,2.08,1.35,0.52,38.73,8.92
2024-12-12,Black_Friday_2024,Email,Search,348651,17629,738,4779.89,87733.85,5.06,4.19,0.27,6.48,18.35
2024-12-12,Brand_Awareness,LinkedIn,Native,144727,1916,94,1893.06,31062.32,1.32,4.93,0.99,20.14,16.41
2024-12-12,Email_Newsletter,Email,Video,151839,3291,47,1415.96,18461.1,2.17,1.43,0.43,30.13,13.04
2024-12-12,Black_Friday_2024,Email,Search,189664,10439,493,1414.75,189334.63,5.5,4.73,0.14,2.87,133.83
2024-12-13,Holiday_Campaign,Instagram,Native,116261,3030,133,1382.61,39198.24,2.61,4.39,0.46,10.4,28.35
2024-12-13,Brand_Awareness,Email,Video,662859,27969,661,3910.84,147199.0,4.22,2.37,0.14,5.92,37.64
2024-12-13,Holiday_Campaign,Twitter,Display,650211,18376,640,2983.26,317201.17,2.83,3.48,0.16,4.66,106.33
2024-12-14,Social_Media_Ads,LinkedIn,Shopping,102167,2565,110,1127.19,24756.63,2.51,4.31,0.44,10.25,21.96
2024-12-14,Social_Media_Ads,Instagram,Native,147168,4365,186,2136.23,30746.69,2.97,4.27,0.49,11.49,14.39
2024-12-14,Brand_Awareness,Google Ads,Video,309489,12885,490,3536.54,241675.56,4.16,3.81,0.27,7.22,68.34
2024-12-14,Black_Friday_2024,Twitter,Native,176949,2023,85,807.2,31734.46,1.14,4.24,0.4,9.5,39.31
2024-12-14,Product_Launch_Q1,Facebook,Display,123935,1469,67,1615.01,4912.68,1.19,4.62,1.1,24.1,3.04
2024-12-15,Summer_Sale_2024,Twitter,Search,181360,7157,307,1634.19,30144.99,3.95,4.3,0.23,5.32,18.45
2024-12-15,Retargeting_Campaign,Twitter,Shopping,234083,6263,229,3045.56,42801.86,2.68,3.67,0.49,13.3,14.05
2024-12-15,Brand_Awareness,Instagram,Video,550600,16206,529,4882.27,200199.76,2.94,3.27,0.3,9.23,41.01
2024-12-15,Google_Search,Twitter,Shopping,43538,1013,10,441.11,2700.65,2.33,1.02,0.44,44.11,6.12
2024-12-15,Email_Newsletter,Twitter,Native,180190,4383,95,1768.68,15277.95,2.43,2.18,0.4,18.62,8.64
2024-12-15,Holiday_Campaign,Google Ads,Native,256251,2809,36,4979.81,3872.86,1.1,1.31,1.77,138.33,0.78
2024-12-15,Brand_Awareness,Google Ads,Video,176070,7623,82,3728.08,13882.78,4.33,1.08,0.49,45.46,3.72
2024-12-16,Google_Search,Twitter,Native,72049,841,37,1038.22,16832.09,1.17,4.47,1.23,28.06,16.21
2024-12-16,Black_Friday_2024,Twitter,Display,502549,14697,727,4935.81,306873.68,2.92,4.95,0.34,6.79,62.17
2024-12-16,Google_Search,Google Ads,Shopping,120285,1389,63,2963.65,27298.66,1.15,4.57,2.13,47.04,9.21
2024-12-17,Retargeting_Campaign,LinkedIn,Native,104977,1923,46,2581.09,3895.05,1.83,2.41,1.34,56.11,1.51
2024-12-17,Summer_Sale_2024,Twitter,Native,141857,2663,27,2025.16,7234.9,1.88,1.02,0.76,75.01,3.57
2024-12-17,Google_Search,Facebook,Display,682870,12599,553,4731.99,38312.29,1.85,4.39,0.38,8.56,8.1
2024-12-18,Social_Media_Ads,TikTok,Video,204576,4316,195,1986.01,76316.26,2.11,4.53,0.46,10.18,38.43
2024-12-18,Social_Media_Ads,LinkedIn,Native,129204,2323,46,1358.16,15101.29,1.8,2.02,0.58,29.53,11.12
2024-12-18,Brand_Awareness,TikTok,Video,369810,8293,316,4789.95,31031.77,2.24,3.82,0.58,15.16,6.48
2024-12-18,Summer_Sale_2024,TikTok,Display,226946,3388,141,3336.23,44509.25,1.49,4.18,0.98,23.66,13.34
2024-12-18,Product_Launch_Q1,Email,Search,49810,1586,31,758.87,6025.92,3.19,1.99,0.48,24.48,7.94
2024-12-19,Retargeting_Campaign,Instagram,Search,443568,13460,308,2679.46,47814.06,3.03,2.29,0.2,8.7,17.84
2024-12-19,Product_Launch_Q1,Email,Search,132546,8483,128,1817.24,34546.91,6.4,1.51,0.21,14.2,19.01
2024-12-19,Brand_Awareness,Twitter,Search,132496,9383,105,1476.43,13900.95,7.08,1.13,0.16,14.06,9.42
2024-12-19,Email_Newsletter,LinkedIn,Display,141971,4041,187,2280.98,13073.0,2.85,4.64,0.56,12.2,5.73
2024-12-19,Summer_Sale_2024,Twitter,Shopping,755074,16282,371,4572.83,141519.6,2.16,2.28,0.28,12.33,30.95
2024-12-19,Social_Media_Ads,Facebook,Video,604121,16659,274,3020.66,39572.13,2.76,1.65,0.18,11.02,13.1
2024-12-20,Black_Friday_2024,Email,Video,160515,4702,193,1231.2,31613.0,2.93,4.11,0.26,6.38,25.68
2024-12-20,Summer_Sale_2024,Facebook,Native,266894,5119,171,4002.67,30126.9,1.92,3.36,0.78,23.41,7.53
2024-12-20,Social_Media_Ads,TikTok,Search,266953,12574,327,2319.56,144253.83,4.71,2.6,0.18,7.09,62.19
2024-12-21,Brand_Awareness,LinkedIn,Shopping,34423,410,7,989.75,1258.33,1.19,1.89,2.41,141.39,1.27
2024-12-21,Black_Friday_2024,Twitter,Display,715045,10283,435,2641.09,180425.86,1.44,4.23,0.26,6.07,68.31
2024-12-21,Google_Search,TikTok,Shopping,18232,251,7,119.39,3342.28,1.38,3.14,0.48,17.06,27.99
2024-12-21,Brand_Awareness,Twitter,Video,304573,13021,520,3038.67,247371.31,4.28,4.0,0.23,5.84,81.41
2024-12-22,Brand_Awareness,TikTok,Video,77920,3280,57,1038.67,5964.85,4.21,1.75,0.32,18.22,5.74
2024-12-22,Black_Friday_2024,TikTok,Native,289796,3839,42,3972.43,4667.07,1.32,1.1,1.03,94.58,1.17
2024-12-22,Holiday_Campaign,Facebook,Video,921249,40639,1796,4628.98,745292.49,4.41,4.42,0.11,2.58,161.01
2024-12-22,Summer_Sale_2024,Google Ads,Search,117890,4246,47,3428.03,20827.89,3.6,1.13,0.81,72.94,6.08
2024-12-22,Product_Launch_Q1,Facebook,Video,223126,9615,249,3267.53,61286.0,4.31,2.59,0.34,13.12,18.76
2024-12-23,Holiday_Campaign,Instagram,Display,42737,1269,20,283.23,2917.14,2.97,1.62,0.22,14.16,10.3
2024-12-23,Email_Newsletter,Google Ads,Native,164513,2056,27,2027.84,3545.12,1.25,1.34,0.99,75.11,1.75
2024-12-23,Retargeting_Campaign,LinkedIn,Shopping,14086,396,17,173.86,7223.06,2.81,4.51,0.44,10.23,41.54
2024-12-23,Google_Search,Email,Video,632824,13560,571,4074.59,136955.22,2.14,4.21,0.3,7.14,33.61
2024-12-23,Social_Media_Ads,Google Ads,Shopping,63848,1607,22,1431.75,7702.91,2.52,1.38,0.89,65.08,5.38
2024-12-23,Black_Friday_2024,Twitter,Native,112530,2115,99,1707.6,15695.56,1.88,4.68,0.81,17.25,9.19
2024-12-24,Social_Media_Ads,Google Ads,Shopping,340609,5434,239,4382.95,20959.14,1.6,4.4,0.81,18.34,4.78
2024-12-24,Brand_Awareness,Instagram,Video,123786,4142,181,1018.82,68620.09,3.35,4.38,0.25,5.63,67.35
2024-12-24,Email_Newsletter,TikTok,Search,358097,21370,768,3508.95,231482.14,5.97,3.59,0.16,4.57,65.97
2024-12-24,Black_Friday_2024,Email,Display,317689,6677,203,3642.97,92256.25,2.1,3.04,0.55,17.95,25.32
2024-12-24,Product_Launch_Q1,LinkedIn,Display,102099,1211,26,2603.33,1601.65,1.19,2.21,2.15,100.13,0.62
2024-12-24,Retargeting_Campaign,TikTok,Video,420373,16188,191,4571.04,52850.0,3.85,1.19,0.28,23.93,11.56
2024-12-24,Holiday_Campaign,Instagram,Shopping,571544,11456,381,4650.13,123716.75,2.0,3.33,0.41,12.21,26.61
2024-12-25,Product_Launch_Q1,Facebook,Search,687759,49387,1439,3565.64,407933.13,7.18,2.91,0.07,2.48,114.41
2024-12-25,Google_Search,Facebook,Display,496392,12738,350,4027.7,154527.1,2.57,2.75,0.32,11.51,38.37
2024-12-25,Product_Launch_Q1,Google Ads,Display,180971,4183,141,3851.3,10786.91,2.31,3.38,0.92,27.31,2.8
2024-12-25,Holiday_Campaign,Facebook,Display,525190,8687,114,4457.25,55567.67,1.65,1.32,0.51,39.1,12.47
2024-12-25,Retargeting_Campaign,Instagram,Shopping,436009,5043,103,3853.04,44681.9,1.16,2.05,0.76,37.41,11.6
2024-12-25,Brand_Awareness,Email,Display,179915,3431,162,2725.2,25571.09,1.91,4.73,0.79,16.82,9.38
2024-12-25,Product_Launch_Q1,Google Ads,Video,54520,2345,87,1633.69,4835.45,4.3,3.75,0.7,18.78,2.96
2024-12-26,Retargeting_Campaign,Google Ads,Search,228936,7979,171,2383.24,34222.8,3.49,2.15,0.3,13.94,14.36
2024-12-26,Retargeting_Campaign,Google Ads,Search,36304,2542,85,940.85,23049.74,7.0,3.35,0.37,11.07,24.5
2024-12-26,Holiday_Campaign,Google Ads,Video,23108,862,9,534.02,1270.92,3.73,1.06,0.62,59.34,2.38
2024-12-26,Holiday_Campaign,Email,Search,231047,14118,287,3503.94,134132.55,6.11,2.04,0.25,12.21,38.28
2024-12-26,Brand_Awareness,Instagram,Shopping,663995,12180,526,3716.94,258232.77,1.83,4.33,0.31,7.07,69.47
2024-12-26,Email_Newsletter,Facebook,Search,99582,5778,280,1066.6,119863.53,5.8,4.86,0.18,3.81,112.38
2024-12-26,Retargeting_Campaign,Instagram,Shopping,286961,4560,171,4225.43,32235.35,1.59,3.76,0.93,24.71,7.63
2024-12-27,Black_Friday_2024,Google Ads,Video,40139,1173,56,723.65,26577.19,2.92,4.84,0.62,12.92,36.73
2024-12-27,Summer_Sale_2024,Google Ads,Display,180940,3061,104,4528.14,15511.14,1.69,3.42,1.48,43.54,3.43
2024-12-27,Social_Media_Ads,Instagram,Search,249155,9034,440,3539.47,68346.33,3.63,4.88,0.39,8.04,19.31
2024-12-27,Email_Newsletter,Twitter,Shopping,33336,707,14,661.14,2700.47,2.12,2.08,0.94,47.22,4.08
2024-12-28,Product_Launch_Q1,Twitter,Search,1155269,43294,1186,3613.12,138865.69,3.75,2.74,0.08,3.05,38.43
2024-12-28,Retargeting_Campaign,Instagram,Native,362737,4441,112,3383.51,38390.32,1.22,2.54,0.76,30.21,11.35
2024-12-28,Black_Friday_2024,Email,Native,9484,240,3,110.67,869.26,2.53,1.5,0.46,36.89,7.85
2024-12-29,Summer_Sale_2024,Facebook,Display,357907,7373,115,4684.57,17415.69,2.06,1.57,0.64,40.74,3.72
2024-12-29,Holiday_Campaign,Instagram,Shopping,351456,6595,191,3672.2,73280.77,1.88,2.91,0.56,19.23,19.96
2024-12-29,Brand_Awareness,Email,Native,374353,9873,311,3578.1,72780.68,2.64,3.16,0.36,11.51,20.34
2024-12-29,Social_Media_Ads,Twitter,Search,276370,21151,436,4644.14,45052.24,7.65,2.06,0.22,10.65,9.7
2024-12-30,Summer_Sale_2024,Facebook,Shopping,91041,2302,78,1256.7,28418.76,2.53,3.4,0.55,16.11,22.61
2024-12-30,Google_Search,LinkedIn,Shopping,194485,5273,242,4611.82,78190.3,2.71,4.59,0.87,19.06,16.95
2024-12-30,Product_Launch_Q1,TikTok,Native,216872,3532,166,2824.75,82762.39,1.63,4.71,0.8,17.02,29.3
2024-12-30,Black_Friday_2024,Instagram,Video,233994,8655,142,2703.08,24423.86,3.7,1.64,0.31,19.04,9.04
2024-12-30,Holiday_Campaign,Twitter,Shopping,84174,2478,79,453.41,8425.87,2.94,3.22,0.18,5.74,18.58
2024-12-30,Retargeting_Campaign,Google Ads,Video,168094,8120,154,2436.26,14462.97,4.83,1.9,0.3,15.82,5.94
2024-12-31,Email_Newsletter,Facebook,Native,307897,9193,354,3585.53,143870.6,2.99,3.86,0.39,10.13,40.13
2024-12-31,Social_Media_Ads,Twitter,Search,144260,11081,304,2809.81,54072.25,7.68,2.75,0.25,9.24,19.24
2024-12-31,Google_Search,Twitter,Display,170168,2718,73,2064.64,35097.15,1.6,2.71,0.76,28.28,17.0
2024-12-31,Retargeting_Campaign,TikTok,Shopping,691058,11322,152,4944.8,59043.33,1.64,1.35,0.44,32.53,11.94
2024-12-31,Holiday_Campaign,Email,Native,309135,7720,319,3960.42,33805.07,2.5,4.13,0.51,12.42,8.54
